country_iso3;cfr;IMO;registration_number;external_marking;ship_name;ircs;mmsi;loa;type;mt_activated;comment
LVA;LVA000000187;8923260;2122.00 LVL;2122.00 LVL;MARITA;YL2385;275062000;25.45;>25m;false ;
LVA;LVA000000215;8331584;829.00 LVR;829.00 LVR;VERGI;YL2402;275072000;25.45;>25m;false ;
LVA;LVA000000134;8730003;2037.00 LVL;2037.00 LVL;BURTNIEKI;YLIJ;275098000;25.6;>25m;false ;
LVA;LVA000000667;;SG048;SG048;SG048;;275098000;25.6;>25m;false ;
LVA;LVA000000162;9076674;813.00 LVR;813.00 LVR;BRAVO;YL2343;275099000;25.45;>25m;false ;
LVA;GBR000B11108;8821010;LVV1555;LVV1555;GLENROSE;YL2694;275107000;38.5;>25m;false ;
LVA;LVA000000171;7939602;831.00 LVR;831.00 LVR;KORMORAN;YL2413;275129000;29;>25m;false ;
LVA;LVA000000031;8926042;518.00 LVR;518.00 LVR;ZANE;YL2016;275138000;25.45;>25m;false ;
LVA;LVA000000130;8722642;2058.00 LVL;2058.00 LVL;BUKAIŠI;YLII;275141000;25.6;>25m;false ;
LVA;LVA000005032;;EE119;EE119;EE119;;275141000;25.6;>25m;false ;
LVA;LVA000000221;9076686;814.00 LVR;814.00 LVR;ULRIKA;YL2344;275143000;25.45;>25m;false ;
LVA;LVA000000242;8729303;662.00 LVR;662.00 LVR;SENCIS;YLJJ;275151000;25.45;>25m;false ;
LVA;LVA000000983;;SE110;SE110;SE110;;275162000;25.45;>25m;false ;
LVA;LVA000000071;6812986;834.00 LVR;834.00 LVR;SENATOR;YLAC;275171000;61.17;>25m;false ;
LVA;LVA000000278;;RG054;RG054;RG054;;275171000;61.17;>25m;false ;
LVA;LVA000000217;8926597;805.00 LVR;805.00 LVR;UNIONS;YL2319;275173000;25.45;>25m;false ;
LVA;LVA000000205;8727288;786.00 LVR;786.00 LVR;URGA;YLKL;275200000;25.45;>25m;false ;
LVA;LVA000000062;;657.00 LVR;657.00 LVR;VARITA;YL2132;275210000;27.1;>25m;false ;
LVA;LVA000000720;;MR021;MR021;MR021;;275214000;25.45;>25m;false ;
LVA;LVA000000262;;RG011;RG011;RG011;;275218000;25.45;>25m;false ;
LVA;LVA000000888;;EE111;EE111;EE111;;275218000;25.45;>25m;false ;
LVA;LVA000000094;8897758;799.00 LVR;799.00 LVR;STRAUPE;YL2297;275220000;25.33;>25m;false ;
LVA;LVA000000153;8138994;697.00 LVR;697.00 LVR;GRIFS;YL2237;275228000;25.45;>25m;false ;
LVA;LVA000000002;9076715;798.00 LVR;798.00 LVR;AKO;YL2256;275230000;25.45;>25m;false ;
LVA;LVA000000015;9077692;797.00 LVR;797.00 LVR;AUDA;YL2257;275231000;25.45;>25m;false ;
LVA;LVA000000254;;RG002;RG002;RG002;;275231000;25.45;>25m;false ;
LVA;LVA000000152;8972209;744.00 LVR;744.00 LVR;GRĪVA;YL2201;275237000;25.45;>25m;false ;
LVA;LVA000000175;8725450;658.00 LVL;658.00 LVL;PLIEŅCIEMS;YLJE;275239000;25.6;>25m;false ;
LVA;DEU000150400;8716942;LVV1551;LVV1551;HARENGUS;YLBH;275312000;30.71;>25m;false ;
LVA;LVA000001065;8600258;LVV1556;LVV1556;VALDEROY;YL2755;275412000;33.99;>25m;false ;
LVA;LVA000001067;8860157;841.00 LVR;841.00 LVR;STELLA;YL2759;275416000;25.45;>25m;false ;
LVA;DNK000006781;8612108;842.00 LVR;842.00 LVR;SIRIUS;YL2771;275420000;33.5;>25m;false ;
LVA;LVA000001069;8860482;843.00 LVR;843.00 LVR;NADEŽDA;YL2785;275422000;25.45;>25m;false ;
LVA;LVA000005031;;LA101;LA101;RONJA;;275423000;25.5;>25m;false ;
LVA;LVA000001071;8846292;844.00 LVR;844.00 LVR;UNA;YL2798;275425000;25.45;>25m;false ;
LVA;LTU000000047;8829244;2148.00 LVL;2148.00 LVL;ILONA;YL2830;275440000;25.5;>25m;false ;
LVA;LVA000005008;8423155;848.00 LVR;848.00 LVR;SALDUS;YL2888;275460000;54.82;>25m;false ;
LVA;LVA000005014;9121091;850.00 LVR;850.00 LVR;FISHING SUCCESS;YLOJ;275474000;104.5;>25m;false ;
LVA;LVA000000872;;SG060;SG060;SG060;;275474000;104.5;>25m;false ;
LVA;LVA000005023;8817540;2158.00 LVL;2158.00 LVL;DORADO 2;YLPC;275492000;67;>25m;false ;
LVA;LVA000000702;;LA061;LA061;AGNESE 1;;275492000;67;>25m;false ;
LVA;EST010101150;8315956;851.00 LVR;851.00 LVR;AUSEKLIS;YLPL;275500000;63.83;>25m;false ;
LVA;LVA000005026;9120308;852.00 LVR;852.00 LVR;KAPITAN MORGUN;YLPN;275503000;104.5;>25m;false ;
LVA;LVA000005029;8606745;853.00 LVR;853.00 LVR;LAIMA;YLPP;275505000;62.25;>25m;false ;
LVA;LTU000000001;8876780;2159.00 LVL;2159.00 LVL;ALBATROSS 2;YLRU;275526000;25.5;>25m;false ;
LVA;LVA000000270;;RG027;RG027;DORA;;275526000;25.5;>25m;false ;
LVA;LTU000000005;8876651;2160.00 LVL;2160.00 LVL;ALBATROSS 3;YLRV;275527000;25.5;>25m;false ;
LVA;LVA000000389;;LA010;LA010;LĪVA;;275527000;25.5;>25m;false ;
EST;EST010101439;9100932;199FG25;EK-9520;PIIRISAARE;ESEE;276152000;25.4;>25m;false ;MMSI from ORBIS
EST;EST010126485;8928193;399FK17;EK-9227;VEERE;ES2151;276174000;25.5;>25m;false ;MMSI from ORBIS
EST;EST010126477;8725967;1F00I67;EK-9248;RAMSI;ES2047;276182000;25.5;>25m;false ;MMSI from ORBIS
EST;EST010101428;8730261;1F00D18;EK-9240;PRINGI;ESOD;276187000;25.5;>25m;false ;MMSI from ORBIS
EST;EST010101445;8858623;197FK11;EK-9721;LAVASSAARE;ESFK;276209000;25.4;>25m;false ;
EST;EST010101023;8870889;3F00E05;EK-9233;KASTNA;ES2135;276276000;25.42;>25m;false ;MMSI from ORBIS
EST;EST010101448;8897447;399FB05;EK-9701;KAIRE;ES2285;276326000;25.5;>25m;false ;MMSI from ORBIS
EST;EST000825464;5295155;397FL13;EK-9723;HANNA;ES2356;276371000;27.54;>25m;false ;MMSI from ORBIS
EST;EST010101425;8722563;399FH15;EK-9221;KURESSAARE;ES2187;276377000;25.5;>25m;false ;MMSI from ORBIS
EST;EST010101419;7393042;199FG12;EK-9714;HERRY;ES2337;276381000;32.2;>25m;false ;MMSI from ORBIS
EST;EST030715149;8215053;1F03G02;EK-0302;MADRUS;ESGO;276544000;73.8;>25m;false ;
EST;EST060329003;8027212;1F06C01;EK-0601;ROSSVIK;ES2647;276643000;26.9;>25m;false ;MMSI from ORBIS
EST;SWE000006863;6905264;3F08D02;EK-0802;KALURI;ESJF;276761000;33.6;>25m;false ;MMSI from ORBIS
EST;EST100219003;9596131;1F10B01;EK-1001;VIRU;ESJP;276787000;25.5;>25m;false ;MMSI from ORBIS
EST;EST121128008;9211030;1F12K01;EK-1202;REVAL VIKING;ESJW;276806000;61;>25m;false ;MMSI from ORBIS
EST;LTU000000046;8854213;3F13I01;EK-1301;RYTAS;ESNC;276811000;25.5;>25m;false ;MMSI from ORBIS
EST;EST160629009;9180346;761;EK-1601;STEFFANO;ESKS;276830000;63.83;>25m;false ;
EST;15587 ESP;8619699;772;EK-1602;LENNUK;ESKT;276831000;56.2;>25m;false ;
EST;EST180329020;9227534;811;EK-1802;MERIKE;ESLB;276842000;69.87;>25m;false ;
EST;SWE000008442;8702757;824;EK-1803;MARIE;ESLF;276845000;29.77;>25m;false ;
EST;GBR000C16406;9183099;872;EK-2001;DAGÖ;ESLM;276852000;27;>25m;false ;
EST;SWE000000043;8911437;887;EK-2002;RANDI;ESLN;276853000;31.8;>25m;false ;
EST;LTU000000010;8863379;906;EK-2101;BALTIK;ESLU;276862000;25.5;>25m;false ;
EST;DNK000013170;7637292;910;EK-2102;MILTON;ESLV;276863000;31.7;>25m;false ;
LTU;DNK000014292;6714809;856;KL-856;MINGĖ;LYAB;277029000;40.5;>25m;false ;
LTU;LTU000000009;8722575;405;KL 405;LBB - 1113;LYAN;277205000;25.5;>25m;false ;
LTU;LTU000000004;8876649;431;KL 431;LBB - 1044;LYNO;277213000;25.5;>25m;false ;
LTU;LTU000000057;8925517;247;KL 247;169;LYNQ;277215000;25.5;>25m;false ;
LTU;LTU000000079;8138982;366;KL 366;652;LYLM;277217000;25.5;>25m;false ;
LTU;LTU000000075;;554;KL 554;104;LYLV;277221000;26.2;>25m;false ;
LTU;NLD198502210;8301187;855;KL 855;MARGIRIS;LYRV;277330000;136.12;>25m;false ;
LTU;DEU000100601;8707745;759;KL 759;NIDA;LYSA;277336000;62.22;>25m;false ;
LTU;DNK000014198;5362087;788;KL 788;TOVĖ;LYSF;277346000;35.95;>25m;false ;
LTU;DNK000013944;7003829;886;KL 886;GILIJA;LYSK;277354000;50.5;>25m;false ;
LTU;LTU000000356;8607218;870;KL 870;IEVA SIMONAITYTĖ;LYAD;277506000;120;>25m;false ;
LTU;LTU000000357;8607220;872;KL 872;SIMONAS DAUKANTAS;LYAH;277510000;120;>25m;false ;
LTU;FIN000101175;6726280;897;KL 897;RAMUS;LYAX;277543000;33.6;>25m;false ;
LTU;EST010101056;8411023;898;KL 898;TAURUS;LYAY;277544000;58;>25m;false ;
LTU;DNK000013689;8413394;904;KL 904;INSĖ;LYBB;277547000;39.05;>25m;false ;
LTU;LTU000000389;9226736;926;KL 926;LOKYS;LYBJ;277558000;69.77;>25m;false ;
CUW;;7403639;;;ALBACORA NUEVE;;306094000;;Purse seiners;false ;
CUW;;9758351;;;GURIA;;306097000;;Purse seiners;false ;
CUW;;7409140;;;GALERNA;;306783000;;Purse seiners;false ;
BEL;;9034389;Z99;;ARAVIS;;312069000;;Demersal seiners;false ;
BLZ;;9476111;;;PLAYA DE AZKORRI;;312191000;;Purse seiners;false ;
GTM;;8919427;;;SANT YAGO TRES;;332001000;;Purse seiners;false ;
GTM;;8919439;;;SANT YAGO UNO;;332154000;;Purse seiners;false ;
PAN;;8716825;;;ALBACORA CARIBE;;353171000;;Purse seiners;false ;
PAN;;7805966;;;TXOPITUNA DOS;;353490000;;Purse seiners;false ;
PAN;;8719310;;;TXOPITUNA;;353770000;;Purse seiners;false ;
PAN;;9861495;;;GALERNA LAU;;356702000;;Purse seiners;false ;
SLV;;9232668;;;MONTELUCÍA;;359001000;;Purse seiners;false ;
SLV;;8919453;;;MONTEROCIO;;359002000;;Purse seiners;false ;
SLV;;8021775;;;MONTELAPE;;359003000;;Purse seiners;false ;
SLV;;8021763;;;MONTEALEGRE;;359004000;;Purse seiners;false ;
SLV;;9698551;;;SISARGAS;;359030518;;Purse seiners;false ;
SLV;;7409176;;;MONTEFRISA NUEVE;;359101000;;Purse seiners;false ;
SLV;;7409152;;;MONTECELO;;359102000;;Purse seiners;false ;
PAN;;7915931;;;JANE IV;;371789000;;Purse seiners;false ;
PAN;;7409164;;;ALMIRANTE 1;;373391000;;Purse seiners;false ;
PAN;;9699050;;;CAPE CORAL;;374573000;;Purse seiners;false ;
;-;9679622;;;BELLE-RIVE;;645373000;;Purse seiners;false ;
;-;9679634;;;BELLE-ISLE;;645374000;;Purse seiners;false ;
;-;9097185;;;BALBAYA;;645474000;;Purse seiners;false ;
;FRA000930605;9653848;;;BELOUVE;;645524000;;Purse seiners;false ;
FRA;FRA000925755;9359703;925755;DI925755;DRENNEC;FMJP;660001800;84.12;>25m;false ;
FRA;FRA000925754;9359698;925754;DI925754;TREVIGNON;FMJQ;660001900;84.12;>25m;false ;
FRA;FRA000929727;9600853;929727;DI929727;BERNICA;FLTZ;660002000;89.4;>25m;false ;
FRA;FRA000928376;9540156;928376;DI928376;FRANCHE TERRE;FNSN;660003800;89.4;>25m;false ;
FRA;FRA000929204;9476238;929204;DI929204;MANAPANY;FLSZ;660004300;89.4;>25m;false ;
FRA;FRA000930604;9651993;930604;RU930604;DOLOMIEU;FIDG;660004900;89.4;>25m;false ;
;-;9719812;;;MORN BLANC;;664097000;;Purse seiners;false ;
SYC;;9202704;;;INTERTUNA TRES;;664223000;;Purse seiners;false ;
SYC;;8208531;;;TXORI AUNDI;;664268000;;Purse seiners;false ;
SYC;;9196682;;;TXORI TOKI;;664326000;;Purse seiners;false ;
SYC;;9335226;;;DRACO;;664348000;;Purse seiners;false ;
;-;9719800;;;MORN SESELWA;;664545000;;Purse seiners;false ;
SYC;;9684500;;;IZARO;;664563000;;Purse seiners;false ;
SYC;;9176917;;;PLAYA DE ANZORAS;;664572000;;Purse seiners;false ;
SYC;;9663154;;;GALERNA II;;664576000;;Purse seiners;false ;
SYC;;9733480;;;EUSKADI ALAI;;664578000;;Purse seiners;false ;
SYC;;9733478;;;JAI ALAI;;664579000;;Purse seiners;false ;
SYC;;9663166;;;GALERNA III;;664584000;;Purse seiners;false ;
CUW;;8716837;;;PACIFIC STAR;;677030400;;Purse seiners;false ;
ECU;;8107646;;;CHARO;;735057564;;Purse seiners;false ;
ECU;;8909252;;;SAN ANDRÉS;;735057565;;Purse seiners;false ;
ECU;;7910682;;;UGAVI;;735057587;;Purse seiners;false ;
ECU;;8206301;;;UGAVI DOS;;735057638;;Purse seiners;false ;
ECU;;9175028;;;PANAMA TUNA;;735058003;;Purse seiners;false ;
HRV;HRV000001505;7919860;FORTICA;;FORTICA;9AA3072;735058781;33.28;>25m;false ;MMSI from ORBIS
ECU;;8107476;;;GUAYATUNA UNO;;735059088;;Purse seiners;false ;
ECU;;8111087;;;GUAYATUNA DOS;;735059089;;Purse seiners;false ;
ECU;;9710983;;;JOCAY;;735059287;;Purse seiners;false ;
ANT;;9710995;;;EGALABUR;;617095000;;Purse seiners;false ;
BLZ;;9006033;;;TXORI BERRI;;312590000;;Purse seiners;false ;
HRV;HRV000002677;1507328;KARFIL;ST R 315;KARFIL;9AA4949;;26.4;>25m;false ;
HRV;HRV000002933;5342491;ADRIA EVA;ZD R 142;ADRIA EVA;9A9416;;35.7;>25m;false ;
HRV;HRV000000901;6406610;DAVORIN;ST R 234;DAVORIN;9A7305;;25.4;>25m;false ;
HRV;HRV000002729;6808014;PLITVINE;ST R 280;PLITVINE;9A7742;;30.29;>25m;false ;
NLD;DEU500730110;6814764;DEU500730110;YE-37;ZEELAND;PI6250;;30.91;>25m;false ;
HRV;HRV000001678;7014842;MARINERO I;ST R 216;MARINERO I;9A2821;;36.97;>25m;false ;
HRV;HRV000001693;7128552;DIŠPET;ST R 264;DIŠPET;9AA2058;;29.68;>25m;false ;
HRV;HRV000003053;7208792;KELI;ŠB R 55;KELI;9A9409;;28.43;>25m;false ;
HRV;HRV000001629;7221550;MAUROS SILVANA;PU R 113;MAUROS SILVANA;9A7978;;33.25;>25m;false ;
NLD;NLD197501898;8138140;NLD197501898;YE-93;ADRIAAN SIMON;PF7387;;35.49;>25m;false ;
IRL;GBR000A11661;8306503;209;G209;KILORAN;EIUZ6;;26;>25m;false ;
PRT;PRT000000104;8506103;LX-74-N;LX-74-N;FRAPEC;CUGB;;35.08;>25m;false ;
NLD;NLD193500997;8531172;NLD193500997;BRU-25;MARIA CORNELIA;PF2790;;35.26;>25m;false ;
HRV;HRV000000002;8570790;ANE;ST R 314;ANE;9AA4801;;26.21;>25m;false ;
NLD;NLD193100523;8571201;NLD193100523;YE-183;MYTILUS;PH4086;;34.4;>25m;false ;
HRV;HRV000013820;8657146;GOLOVIK;RK R 175;GOLOVIK;9AA6814;;34.4;>25m;false ;
GRC;GRC000038654;8788464;Ν1400;ΝΘ1400;ΜΥΡΤΙΔΙΩΤΙΣΣΑ;SX8100;;26;>25m;false ;
GRC;GRC000025489;8788828;Ν119;ΝΙ119;ΑΓΙΑ ΤΡΙΑΣ;SV5984;;28;>25m;false ;
GRC;GRC000003228;8788830;Ν1401;ΝΘ1401;ΓΛΥΚΟΦΙΛΟΥΣΑ;SYA4543;;27;>25m;false ;
GRC;GRC000018245;8788854;Ν9;ΝΣ9;ΑΝΕΜΟΣ;SW8732;;27.9;>25m;false ;
GRC;GRC000399513;8789042;Ν395;ΝΚ395;ΑΛΜΠΑΤΡΟΣ ΙΙΙ;SY5835;;27.7;>25m;false ;
GRC;GRC000533566;8789080;Ν132;ΝΙ132;ΑΡΙΣΤΕΙΔΗΣ;SY4112;;28.8;>25m;false ;
GRC;GRC000039809;8789602;Ν49;ΝΠ49;ΥΠΑΠΑΝΤΗ;SW3687;;25;>25m;false ;
GRC;GRC000018400;8790132;Ν96;ΝΑΝ96;ΙΧΘΥΣ Δ.Σ.;SX7741;;28.5;>25m;false ;
HRV;HRV000000373;8822947;KUZMA;ST R 226;KUZMA;9A3516;;27.3;>25m;false ;
HRV;HRV000001680;8828575;PREKO;ST R 150;PREKO;9A9524;;27.74;>25m;false ;
HRV;HRV000001200;8841333;ŠIME;ST R 181;ŠIME;9AA4768;;32.79;>25m;false ;
IRL;IRL000I01379;9299238;206;WD206;ELLIE ADHAMH;EI7536;;25;>25m;false ;
IRL;IRL000I13031;9326172;210A;WD210A;WINGS OF THE MORNING;EIVW5;;44.65;>25m;false ;
IRL;IRL000I15888;9910014;437;D437;SPARKLING STAR;EIZH8;;31;>25m;false ;
GRC;GRC000043950;;Ν16;ΝΜ16;ΠΑΝΑΓΙΑ Μ;SV4614;;25.1;>25m;false ;
GRC;GRC000027095;;Ν98;ΝΑ98;ΠΑΝΑΓΙΑ ΚΑΜΑΡΙΩΤΙΣΣΑ;SW4989;;25.15;>25m;false ;
GRC;GRC000026038;;Ν134;ΝΑ134;ΕΥΑΓΓΕΛΟΣ Χ.;SW4269;;25.25;>25m;false ;
GRC;GRC000022273;;Ν41;ΝΑ41;ΓΕΩΡΓΙΟΣ Β;SV2184;;25.3;>25m;false ;
GRC;GRC000025449;;Ν788;ΝΘ788;ΑΘΑΝΑΣΙΟΣ ΚΑΜΠΑΝΗΣ;SX6150;;25.3;>25m;false ;
GRC;GRC000001347;;Ν3925;ΝΠ3925;ΠΑΝΑΓΙΩΤΑ 2;SV4381;;25.4;>25m;false ;
GRC;GRC000021994;;Ν655;ΝΘ655;ΠΑΝΑΓΙΑ ΓΡΗΓΟΡΟΥΣΑ;SW7087;;25.44;>25m;false ;
GRC;GRC000008161;;Ν111;ΝΗ111;ΚΑΝΕΛΟΣ ΙΙ;SW4244;;25.48;>25m;false ;
GRC;GRC000022260;;Ν784;ΝΘ784;ΒΟΡΕΙΟ ΑΙΓΑΙΟ ΙΙ;SX4555;;25.6;>25m;false ;
GRC;GRC000041004;;Ν233;ΝΧ233;ΑΓΙΑ ΠΑΡΑΣΚΕΥΗ;SW5867;;25.9;>25m;false ;
GRC;GRC000005661;;Ν28;ΝΑ28;ΚΩΝΣΤΑΝΤΙΝΟΣ Β;SW3528;;26;>25m;false ;
GRC;GRC000021172;;Ν526;ΝΘ526;ΚΑΠΕΤΑΝ ΓΙΩΡΓΗΣ;SV9736;;26.15;>25m;false ;
GRC;GRC000030110;;Ν51;ΝΑ51;ΑΓΙΟΣ ΓΕΩΡΓΙΟΣ ΙΙ;SY5709;;26.3;>25m;false ;
GRC;GRC000560546;;Ν334;ΝΚ334;ΚΑΠΕΤΑΝ ΣΤΡΑΤΗΣ;SY7620;;26.3;>25m;false ;
GRC;GRC000036215;;Ν716;ΝΘ716;ΝΙΚΟΛΑΟΣ;SV2987;;26.33;>25m;false ;
GRC;GRC000022577;;Ν1119;ΝΘ1119;ΧΡΗΣΤΟΣ Κ;SY7895;;26.4;>25m;false ;
GRC;GRC000021195;;Ν546;ΝΘ546;ΤΑΞΙΑΡΧΗΣ;SW3463;;26.5;>25m;false ;
GRC;GRC000021288;;Ν545;ΝΘ545;ΚΑΠΕΤΑΝ ΝΙΚΟΛΑΣ;SW2679;;26.5;>25m;false ;
GRC;GRC000022598;;Ν1154;ΝΘ1154;ΘΑΛΑΣΣΟΠΟΡΟΣ;SY8700;;26.5;>25m;false ;
GRC;GRC000021186;;Ν40;ΝΙ40;ΓΕΩΡΓΙΟΣ-ΜΙΧΑΗΛ;SW3111;;26.64;>25m;false ;
GRC;GRC000021499;;Ν704;ΝΘ704;ΚΑΠΕΤΑΝ ΓΙΑΝΝΟΣ;SW9281;;26.65;>25m;false ;
GRC;GRC000025443;;Ν112;ΝΙ112;ΑΓΙΟΣ ΓΕΩΡΓΙΟΣ;SX5766;;26.65;>25m;false ;
GRC;GRC000025275;;Ν82;ΝΙ82;ΚΑΠΕΤΑΝ ΘΩΜΑΣ ΙΙ;SW5636;;26.75;>25m;false ;
GRC;GRC000025298;;Ν88;ΝΙ88;ΤΖΩΡΤΖΗΣ Σ;SW4756;;26.9;>25m;false ;
GRC;GRC000006855;;Ν50;ΝΑ50;ΓΕΩΡΓΙΟΣ ΣΑΝΤΗΣ;SVA4105;;27;>25m;false ;
GRC;GRC000022337;;Ν812;ΝΘ812;ΧΡΗΣΤΟΣ ΤΣΟΥΝΗΣ ΙΙ;SX6638;;27;>25m;false ;
GRC;GRC000560511;;Ν298;ΝΚ298;ΣΤΕΦΑΝΟΣ ΜΑΝΙΟΣ;SX8710;;27;>25m;false ;
GRC;GRC000003265;;Ν11893;ΝΠ11893;ΑΓΙΟΣ ΝΙΚΟΛΑΟΣ;SVA8310;;27.03;>25m;false ;
GRC;GRC000003042;;Ν474;ΝΧ474;ΓΕΡΟΠΑΝΑΓΗΣ;SX7116;;27.15;>25m;false ;
GRC;GRC000022420;;Ν908;ΝΘ908;ΚΩΝΣΤΑΝΤΗΣ ΙΙ;SX8966;;27.7;>25m;false ;
GRC;GRC000002634;;Ν325;ΝΣ325;ΝΙΚΟΛΑΟΣ;SW7757;;28.3;>25m;false ;
GRC;GRC000022570;;Ν1071;ΝΘ1071;ΚΩΝΣΤΑΝΤΗΣ ΙV;SY6956;;29;>25m;false ;
HRV;HRV000000902;;HLAP;ŠB R 72;HLAP;9AA6981;;25;>25m;false ;
HRV;HRV000000741;;KALI DVA;ZD R 114;KALI DVA;9A6783;;25.27;>25m;false ;
HRV;HRV000002407;;NONO PIERO;PU R 75;NONO PIERO;9AA6287;;25.36;>25m;false ;
HRV;HRV000002435;;DINKO 1;RK R 169;DINKO 1;9A2383;;25.36;>25m;false ;
HRV;HRV000001474;;ZVIJEZDA;ST R 53;ZVIJEZDA;9AA3782;;25.8;>25m;false ;
HRV;HRV000000747;;LUBIN;ZD R 91;LUBIN;9A3269;;25.82;>25m;false ;
HRV;HRV000001768;;JASTREB;RK R 195;JASTREB;9A7372;;25.82;>25m;false ;
HRV;HRV000003471;;ALBAKORE;ZD R 7;ALBAKORE;9A7163;;25.83;>25m;false ;
HRV;HRV000001710;;SVETI NIKOLA;ST R 174;SVETI NIKOLA;9A4511;;25.94;>25m;false ;
HRV;HRV000000166;;LOVRAN;RK R 158;LOVRAN;9AA5172;;25.97;>25m;false ;
HRV;HRV000001962;;LOKARDA;ST R 52;LOKARDA;9A8677;;26;>25m;false ;
HRV;HRV000001512;;MONIKA F;;MONIKA F;9A2939;;26.53;>25m;false ;
HRV;HRV000000406;;MIRNA JEDAN;RK R 88;MIRNA JEDAN;9A2381;;27.39;>25m;false ;
HRV;HRV000000410;;MIRNA DVA;RK R 89;MIRNA DVA;9A5015;;27.39;>25m;false ;
HRV;HRV000015297;;TULIETA;RK R 176;TULIETA;9AA5869;;29.8;>25m;false ;
LTU;LTU000000076;;548;KL 548;103;LYKI;;26.2;>25m;false ;
LTU;LTU000000354;;LT-P-649;LT-P-649;MOLDOVA;LY3044;;27.1;>25m;false ;
LVA;LVA000000263;;RG013;RG013;RG013;;;25.45;>25m;false ;
LVA;LVA000000352;;RA001;RA001;RA001;;;25.45;>25m;false ;
LVA;LVA000000802;;SE037;SE037;SE037;;;25.5;>25m;false ;
LVA;LVA000000448;;EE060;EE060;EE060;;;62.25;>25m;false ;
MLT;MLT00MFA0515;;MFA0515;MFA515;TA  MATTEW;9H8203;;27.29;>25m;false ;
NLD;NLD192200968;;NLD192200968;BRU-65;CHRISTIAAN;PD3484;;25.39;>25m;false ;
NLD;NLD192201834;;NLD192201834;YE-49;DENNIS;PE5322;;26.25;>25m;false ;
NLD;NLD192500852;;NLD192500852;YE-47;WILHELMINA;PE3330;;26.53;>25m;false ;
NLD;NLD195600900;;NLD195600900;BRU-75;CHRISTAAN JOHANNES;PD3491;;27.32;>25m;false ;
NLD;NLD200302662;;NLD200302662;BZ-17;KRABBEGAT;PD5827;;27.52;>25m;false ;
NLD;NLD192400837;;NLD192400837;YE-91;ADRIAAN;PD3629;;29.1;>25m;false ;
NLD;NLD192300105;;NLD192300105;YE-132;VERTROUWEN;PF3784;;29.97;>25m;false ;
NLD;NLD193600690;;NLD193600690;YE-40;MAATJE CORNELIA;ONB 7;;29.98;>25m;false ;
NLD;NLD195700796;;NLD195700796;YE-34;JACOMINA;PG5141;;30.56;>25m;false ;
NLD;NLD195400175;;NLD195400175;YE-48;OP HOOP VAN ZEGEN;PF4036;;31.15;>25m;false ;
NLD;GBR000C16061;;GBR000C16061;YE-74;PIETER;PD4873;;31.53;>25m;false ;
NLD;NLD196400107;;NLD196400107;YE-147;CORNELIS;PH5991;;32.09;>25m;false ;
NLD;NLD192300110;;NLD192300110;BRU-4;JOHANNA;PD9904;;33.61;>25m;false ;
NLD;NLD198100274;;NLD198100274;HA-77;BDS TRANSPORTER;PF9910;;36.44;>25m;false ;
PRT;PRT000016135;;AH-482-C;AH-482-C;VIROL;CUNS;;25.75;>25m;false ;
PRT;PRT000016292;;PD-472-C;PD-472-C;SIRIUS;CUTE2;;25.8;>25m;false ;
PRT;PRT000018717;;FN-1649-C;FN-1649-C;SEINE;CUTP3;;29.85;>25m;false ;
PRT;PRT000016194;;PD-520-C;PD-520-C;ACORES;CUTR;;30.17;>25m;false ;
PRT;PRT000001826;;FN-1506-N;FN-1506-N;LIBERTAS;CUSG4;;34.25;>25m;false ;
PRT;PRT000001828;;FN-1537-N;FN-1537-N;AUBACORA;CUSF2;;38.98;>25m;false ;
