id;mmsi;ship_name;length;length_class;country_iso3;type;imo;cfr;ircs;external_marking;tracking_activated;tracking_status;check;details;width
FRA000936072;228402800;MADELEINE;24.99;15-25 m;FRA;Bottom trawler;9905631;FRA000936072;FMOK;BL936072;TRUE;active;gfw;NA;
GRC000005547;237015000;ΑΡΓΥΡΟΥΛΑ Κ.;25.9;25-40 m;GRC;Bottom trawler;8790144;GRC000005547;SW3201;ΝΑ17;TRUE;active;gfw;NA;
GRC000021494;237151000;ΤΑΝΙΑ-ΣΤΡΑΤΟΣ;28.45;25-40 m;GRC;Bottom trawler;8694261;GRC000021494;SW9211;ΝΘ702;TRUE;active;gfw;NA;
GRC000041013;237206000;ΓΕΩΡΓΙΟΣ Ζ. ΙΙ;28.25;25-40 m;GRC;Bottom trawler;8695679;GRC000041013;SX2112;ΝΧ241;TRUE;active;gfw;NA;
GRC000021308;237295000;ΚΑΒΟΝΤΟΡΟ ΙΙ;28;25-40 m;GRC;Bottom trawler;8787161;GRC000021308;SV5951;ΝΘ1079;TRUE;active;gfw;NA;
GRC000025259;237299000;ΠΑΝΑΓΙΑ ΜΗΧΑΝΙΩΤΙΣΣΑ;27.5;25-40 m;GRC;Bottom trawler;8694273;GRC000025259;SW6038;ΝΘ1151;TRUE;active;gfw;NA;
GRC000026065;237334000;ΚΑΠΕΤΑΝ ΦΩΤΗΣ ΙΙ;30.3;25-40 m;GRC;Bottom trawler;8689072;GRC000026065;SX4553;ΝΑ136;TRUE;active;gfw;NA;
GRC000026057;237337000;ΚΑΠΕΤΑΝ ΠΑΡΑΣΧΟΣ;26.03;25-40 m;GRC;Bottom trawler;8787496;GRC000026057;SV3561;ΝΚ255;TRUE;active;gfw;NA;
GRC000002713;237484000;ΑΓΙΟΣ ΓΕΩΡΓΙΟΣ;28.5;25-40 m;GRC;Bottom trawler;8699728;GRC000002713;SX2038;ΝΚ220;TRUE;active;gfw;NA;
GRC000002766;237506000;ΑΓ.ΧΑΡΑΛΑΜΠΟΣ ΙΙ;27.75;25-40 m;GRC;Bottom trawler;8698815;GRC000002766;SX2771;ΝΠ6183;TRUE;active;gfw;NA;
GRC000000499;237525000;ΕΛΕΝΗ Κ;26.05;25-40 m;GRC;Bottom trawler;8612196;GRC000000499;SW3416;ΝΠ4045;TRUE;active;gfw;NA;
GRC000001368;237613000;ΚΑΠΕΤΑΝ ΜΙΧΑΛΗΣ;28.28;25-40 m;GRC;Bottom trawler;8698695;GRC000001368;SV9669;ΝΡ6;TRUE;active;gfw;NA;
GRC000006616;237653000;ΑΛΜΠΕΡΤΑ ΙΙ;27.35;25-40 m;GRC;Bottom trawler;8697251;GRC000006616;SX6538;ΝΧ363;TRUE;active;gfw;NA;
GRC000032051;237801000;ΣΤΥΛΙΑΝΟΣ Φ.;27;25-40 m;GRC;Bottom trawler;8695875;GRC000032051;SX7943;ΝΧ186;TRUE;active;gfw;NA;
GRC000041000;237802000;ΜΙΧΑΛΗΣ Κ;29.56;25-40 m;GRC;Bottom trawler;8695124;GRC000041000;SW5865;ΝΧ18;TRUE;active;gfw;NA;
GRC000560510;237871000;ΕΥΑΓΓΕΛΙΣΤΡΙΑ;29.1;25-40 m;GRC;Bottom trawler;8787771;GRC000560510;SX8502;ΝΚ317;TRUE;active;gfw;NA;
GRC000022439;237883000;ΓΙΩΡΓΟΣ-ΝΙΚΟΣ;28.2;25-40 m;GRC;Bottom trawler;8690423;GRC000022439;SY2165;ΝΑ21;TRUE;active;gfw;NA;
GRC000006710;237930000;ΑΓΙΟΣ ΦΑΝΟΥΡΙΟΣ;28.5;25-40 m;GRC;Bottom trawler;8698293;GRC000006710;SY3110;ΝΧ424;TRUE;active;gfw;NA;
HRV000002726;238060740;GRADINA I;34.47;25-40 m;HRV;Purse seiner;7622651;HRV000002726;9A6627;;TRUE;active;gfw;NA;
HRV000001442;238103540;VOLUJA;26.85;25-40 m;HRV;Purse seiner;6922157;HRV000001442;9A3035;ST R 319;TRUE;active;gfw;NA;
HRV000001549;238176440;SV. MARTIN;25.28;25-40 m;HRV;Purse seiner;8968882;HRV000001549;9AA7615;ST R 310;TRUE;active;gfw;NA;
HRV000000885;238187240;MARINERO II;29.52;25-40 m;HRV;Purse seiner;7302847;HRV000000885;9A1346;ST R 217;TRUE;active;gfw;NA;
HRV000015208;238469540;BADIJA;33.42;25-40 m;HRV;Unknown;8034966;HRV000015208;9A2168;;TRUE;active;gfw;NA;
HRV000000977;238469840;ARBUN I;28.2;25-40 m;HRV;Purse seiner;8975275;HRV000000977;9AA5098;ZD R 170;TRUE;active;gfw;NA;
HRV000001612;238557240;VOGA;30.71;25-40 m;HRV;Other;6727973;HRV000001612;9A7288;ST R 245;TRUE;active;gfw;NA;
HRV000000911;238602140;NEMIRNA;25.05;25-40 m;HRV;Purse seiner;7634616;HRV000000911;9A2777;ST R 260;TRUE;active;gfw;NA;
HRV000002229;238763240;NEKTON;25.05;25-40 m;HRV;Purse seiner;6406191;HRV000002229;9AA5316;ZD R 123;TRUE;active;gfw;NA;
HRV000002347;238770640;NAPREDAK II;28.85;25-40 m;HRV;Purse seiner;8970433;HRV000002347;9AA5389;ZD R 174;TRUE;active;gfw;NA;
HRV000001579;238771340;SARDINA I;39.95;25-40 m;HRV;Purse seiner;9481518;HRV000001579;9AA5395;ST R 15857;TRUE;active;gfw;NA;
HRV000003074;238880340;SARDINA II;39.95;25-40 m;HRV;Purse seiner;9523524;HRV000003074;9AA6486;ST R 15858;TRUE;active;gfw;NA;
HRV000015209;238923240;NONA MILKA;29.03;25-40 m;HRV;Purse seiner;8969745;HRV000015209;9AA6575;ST R 301;TRUE;active;gfw;NA;
HRV000000906;238997540;JADRAN I;25.5;25-40 m;HRV;Purse seiner;8229638;HRV000000906;9A3062;ST R 125;TRUE;active;gfw;NA;
GRC000018261;239845000;ΧΡΥΣΟΥΛΑ;40;40-60 m;GRC;Bottom trawler;9646041;GRC000018261;SW7960;ΝΠ9346;TRUE;active;gfw;NA;
GRC000006703;240079000;ΤΑΚΗΣ-ΜΙΜΗΣ;28.97;25-40 m;GRC;Bottom trawler;8697237;GRC000006703;SY3054;ΝΧ411;TRUE;active;gfw;NA;
GRC000006720;240099000;ΚΩΝΣΤΑΝΤΙΝΟΣ Α;30.2;25-40 m;GRC;Bottom trawler;8698281;GRC000006720;SY4235;ΝΧ428;TRUE;active;gfw;NA;
GRC000022485;240220000;ΚΩΝΣΤΑΝΤΗΣ Ι;28.55;25-40 m;GRC;Purse seiner;8787020;GRC000022485;SY3315;ΝΘ977;TRUE;active;gfw;NA;
GRC000041765;240238000;ΒΕΝΟΥΣ ΙΙ;32.78;25-40 m;GRC;Bottom trawler;8695112;GRC000041765;SY5343;ΝΧ263;TRUE;active;gfw;NA;
GRC000560522;240258000;ΛΙΒΕΡΗΣ-ΦΩΤΕΙΝΗ;26.5;25-40 m;GRC;Purse seiner;8697031;GRC000560522;SY2248;ΝΚ316;TRUE;active;gfw;NA;
GRC000022553;240440000;ΜΕΓΑΛΟΧΑΡΗ;33.18;25-40 m;GRC;Bottom trawler;8694584;GRC000022553;SY6741;ΝΘ1031;TRUE;active;gfw;NA;
GRC000006864;241065000;ΓΕΩΡΓΙΟΣ-ΕΛΕΝΗ;30.7;25-40 m;GRC;Bottom trawler;8681472;GRC000006864;SVA4580;ΝΠ10720;TRUE;active;gfw;NA;
GRC000003237;241091000;ΟΥΡΑΝΙΑ Α΄;27;25-40 m;GRC;Bottom trawler;8699716;GRC000003237;SVA4730;ΝΘ1258;TRUE;active;gfw;NA;
NLD198300725;244031000;CHRISTINA;36;25-40 m;NLD;Dredger;8215895;NLD198300725;PDKF;ZZ-4;TRUE;active;gfw;NA;
NLD197600541;244032000;CORNELIS;37.06;25-40 m;NLD;Dredger;7605952;NLD197600541;PDPU;YE-86;TRUE;active;gfw;NA;
NLD199001041;244035000;MARINUS;40.02;40-60 m;NLD;Dredger;8911970;NLD199001041;PFUE;BRU-8;TRUE;active;gfw;NA;
NLD199802179;244053000;SEMPER CONFIDENS;40.11;40-60 m;NLD;Dredger;9187021;NLD199802179;PIAL;YE-20;TRUE;active;gfw;NA;
NLD195500883;244060176;OSTREA;36.12;25-40 m;NLD;Dredger;8589961;NLD195500883;PD2062;YE-45;TRUE;active;gfw;NA;
NLD200701993;244070927;DE VIER GEBROEDERS;42.68;40-60 m;NLD;Dredger;9454345;NLD200701993;PD6475;ZZ-10;TRUE;active;gfw;NA;
NLD198900072;244100331;MATTHEUS;35.17;25-40 m;NLD;Dredger;8821840;NLD198900072;PBLA;BRU-23;TRUE;active;gfw;NA;
NLD198300869;244212000;SCHELPDIER;35.93;25-40 m;NLD;Dredger;8925256;NLD198300869;PHHW;YE-83;TRUE;active;gfw;NA;
NLD192200030;244225000;DANKBAARHEID;35.32;25-40 m;NLD;Dredger;8985098;NLD192200030;PBAE;BRU-5;TRUE;active;gfw;NA;
NLD200202650;244228000;DINGENIS MARIA;40.66;40-60 m;NLD;Dredger;9280249;NLD200202650;PBHC;YE-161;TRUE;active;gfw;NA;
NLD200002601;244250000;VERTROUWEN;41.18;40-60 m;NLD;Dredger;9222053;NLD200002601;PECT;ZZ-9;TRUE;active;gfw;NA;
NLD200002628;244256000;ARNOUT MAGDALENA;42.61;40-60 m;NLD;Dredger;9213428;NLD200002628;PECZ;YE-55;TRUE;active;gfw;NA;
NLD199501938;244368000;JOHANNA-K;38.35;25-40 m;NLD;Dredger;9129988;NLD199501938;PDLE;YE-19;TRUE;active;gfw;NA;
NLD198901021;244644000;ELISABETH;36.52;25-40 m;NLD;Dredger;8906365;NLD198901021;PDXV;BRU-27;TRUE;active;gfw;NA;
NLD193100765;244650867;STORMVOGEL;32.98;25-40 m;NLD;Dredger;8571067;NLD193100765;PD4036;YE-155;TRUE;active;gfw;NA;
NLD192200717;244710983;JANNY;36.67;25-40 m;NLD;Dredger;8570647;NLD192200717;PE7290;YE-46;TRUE;active;gfw;NA;
NLD199802199;244718000;CORNELIA;40.85;40-60 m;NLD;Dredger;9168001;NLD199802199;PEOK;YE-157;TRUE;active;gfw;NA;
NLD198000063;244730183;GUSTAAF EDUARD;33.98;25-40 m;NLD;Dredger;8136178;NLD198000063;PCBG;YE-197;TRUE;active;gfw;NA;
NLD199401888;244731000;ELIZABETH;40.15;40-60 m;NLD;Dredger;8897863;NLD199401888;PDWS;YE-116;TRUE;active;gfw;NA;
NLD197800774;244750011;PROSPER JULIEN;30.08;25-40 m;NLD;Dredger;8136128;NLD197800774;PD9977;YE-27;TRUE;active;gfw;NA;
NLD195300538;244750140;VERTROUWEN;31.58;25-40 m;NLD;Dredger;8571146;NLD195300538;PF4520;YE-60;TRUE;active;gfw;NA;
NLD197100076;244750339;MANUS;33.11;25-40 m;NLD;Dredger;7042590;NLD197100076;PH4061;YE-85;TRUE;active;gfw;NA;
NLD200502726;244750560;JACOBA PRINS;29.1;25-40 m;NLD;Dredger;9377157;NLD200502726;PH4078;YE-29;TRUE;active;gfw;NA;
NLD190901051;244750722;DEI-GRATIA;31.67;25-40 m;NLD;Dredger;8571421;NLD190901051;PC6607;YE-140;TRUE;active;gfw;NA;
NLD199101247;244763000;JANNA MARGARETHA;40.18;40-60 m;NLD;Dredger;9033660;NLD199101247;PEZE;YE-62;TRUE;active;gfw;NA;
NLD200302683;244770262;ISABEL;31.38;25-40 m;NLD;Dredger;9095163;NLD200302683;PI9926;YE-84;TRUE;active;gfw;NA;
NLD198700811;244770805;JOHANNA ANTOINETTE;33.04;25-40 m;NLD;Dredger;8619974;NLD198700811;PH8323;YE-71;TRUE;active;gfw;NA;
NLD199702082;244779000;JOHANNES;41.66;40-60 m;NLD;Dredger;9179062;NLD199702082;PCCP;YE-18;TRUE;active;gfw;NA;
NLD197800071;244780417;CORNELIS GERRIT;35.58;25-40 m;NLD;Dredger;8135916;NLD197800071;PB8578;YE-179;TRUE;active;gfw;NA;
NLD191200520;244780474;MAATJE CATHARINA;32.47;25-40 m;NLD;Dredger;8570568;NLD191200520;PF9971;YE-89;TRUE;active;gfw;NA;
NLD199802118;244809000;JOHANNES CORNELIS;40;40-60 m;NLD;Dredger;9179086;NLD199802118;PFRY;BRU-36;TRUE;active;gfw;NA;
NLD198200771;244870976;CHRISTIAAN;31.32;25-40 m;NLD;Dredger;8571457;NLD198200771;PH4064;YE-125;TRUE;active;gfw;NA;
NLD199301851;244873000;JANNA MARIA;37.65;25-40 m;NLD;Dredger;9102461;NLD199301851;PEZL;YE-1;TRUE;active;gfw;NA;
NLD198900802;245161000;CORNELIS JOHANNUS;36.47;25-40 m;NLD;Dredger;8811168;NLD198900802;PFSS;ZZ-3;TRUE;active;gfw;NA;
NLD198800862;245224000;MAATJE VAN LIERE;36.2;25-40 m;NLD;Dredger;8809414;NLD198800862;PCFV;YE-82;TRUE;active;gfw;NA;
NLD200002613;245282000;OOSTERSCHELDE;42.56;40-60 m;NLD;Dredger;9213430;NLD200002613;PFBJ;YE-30;TRUE;active;gfw;NA;
NLD198200937;245378000;MARIA JACOBA;38.1;25-40 m;NLD;Dredger;8205577;NLD198200937;PCBY;YE-70;TRUE;active;gfw;NA;
NLD193700858;245575000;SCHELDESTROOM;35;25-40 m;NLD;Dredger;8985103;NLD193700858;PBJO;BRU-2;TRUE;active;gfw;NA;
NLD197900047;245598000;ADRIAAN MARINUS;38.37;25-40 m;NLD;Dredger;8928600;NLD197900047;PH2090;YE-100;TRUE;active;gfw;NA;
NLD199702089;245684000;SURSUM CORDA;41.11;40-60 m;NLD;Dredger;9179074;NLD199702089;PCEW;YE-72;TRUE;active;gfw;NA;
NLD190500203;246101000;JOHANNES;33.31;25-40 m;NLD;Dredger;8944604;NLD190500203;PGBS;YE-270;TRUE;active;gfw;NA;
NLD198700836;246103000;IDA MARIA;40.04;40-60 m;NLD;Dredger;8703983;NLD198700836;PEVO;YE-198;TRUE;active;gfw;NA;
NLD199301852;246202000;PIETER;41.11;40-60 m;NLD;Dredger;9085247;NLD199301852;PGSI;YE-56;TRUE;active;gfw;NA;
NLD198700887;246296000;DANIEL PIETER;36.36;25-40 m;NLD;Dredger;8712142;NLD198700887;PDUL;YE-87;TRUE;active;gfw;NA;
NLD199401928;246339000;ICHTHUS;40.19;40-60 m;NLD;Dredger;9126699;NLD199401928;PEVH;YE-58;TRUE;active;gfw;NA;
NLD199602063;246378000;ZWALUW;40.14;40-60 m;NLD;Dredger;8929991;NLD199602063;PIVE;YE-69;TRUE;active;gfw;NA;
NLD198600864;246417000;STORMVOGEL;35.98;25-40 m;NLD;Dredger;8985127;NLD198600864;PEBA;BRU-72;TRUE;active;gfw;NA;
NLD198000882;246426000;ALFOBERT;33.98;25-40 m;NLD;Dredger;8136207;NLD198000882;PEAW;HON-14;TRUE;active;gfw;NA;
NLD192300077;246427000;NOOIT GEDACHT;33.78;25-40 m;NLD;Dredger;8822844;NLD192300077;PD9919;ZZ-6;TRUE;active;gfw;NA;
NLD197900775;246431000;WOLFERT FRANKE;36.98;25-40 m;NLD;Dredger;8136013;NLD197900775;PCIJ;BRU-12;TRUE;active;gfw;NA;
NLD198800933;246439000;ADRIAAN;32.2;25-40 m;NLD;Dredger;8809397;NLD198800933;PDAG;BRU-48;TRUE;active;gfw;NA;
NLD197600369;246623000;LUCTOR ET EMERGO;39.52;25-40 m;NLD;Dredger;7605940;NLD197600369;PI4048;BRU-40;TRUE;active;gfw;NA;
IRL000I11716;250000096;VIGILANT;53.06;40-60 m;IRL;Pelagic trawler;9131979;IRL000I11716;EIPX;SO109;TRUE;active;gfw;NA;
IRL000I13036;250000214;DEIRDRE;40;40-60 m;IRL;Dredger;9327724;IRL000I13036;EITS;WD212A;TRUE;active;gfw;NA;
IRL000I13033;250000329;HIBERNIA;45.44;40-60 m;IRL;Dredger;9334258;IRL000I13033;EI5213;WD227A;TRUE;active;gfw;NA;
NLD198800736;250000361;BRANDING;35.14;25-40 m;IRL;Dredger;8804476;NLD198800736;EI6796;WD4A;TRUE;active;gfw;NA;
IRL000I13048;250000387;EDENVALE;40;40-60 m;IRL;Dredger;9341055;IRL000I13048;EI7916;WD218A;TRUE;active;gfw;NA;
NLD191200112;250000503;JANNA;35.03;25-40 m;IRL;Dredger;8971346;NLD191200112;EI8339;SO962A;TRUE;active;gfw;NA;
NLD191100029;250000567;LAURA ANNE;27.84;25-40 m;IRL;Dredger;8783799;NLD191100029;EI8601;WD192A;TRUE;active;gfw;NA;
NLD198300743;250001048;CECILIA;36;25-40 m;IRL;Dredger;8220503;NLD198300743;EICF3;WD239A;TRUE;active;gfw;NA;
NLD198600314;250002664;LIDA SUZANNA;25;25-40 m;IRL;Dredger;8505745;NLD198600314;EIMX3;WD8;TRUE;active;gfw;NA;
IRL000I14505;250003153;AUDACIOUS;25.6;25-40 m;IRL;Bottom trawler;9760732;IRL000I14505;EIPN7;DA14;TRUE;active;gfw;NA;
DEU500310102;250005167;EDE CUNZE;33.1;25-40 m;IRL;Dredger;8404848;DEU500310102;EIUA6;WD323A;TRUE;active;gfw;NA;
IRL000I15706;250005187;FIONA K III;27.38;25-40 m;IRL;Bottom trawler;9826794;IRL000I15706;EIUC2;T117;TRUE;active;gfw;NA;
NLD200002594;250005681;KENNEDY;27.1;25-40 m;IRL;Seiner (nei);9250103;NLD200002594;EIVS9;WD135;TRUE;active;gfw;NA;
IRL000I15755;250005795;TILLY;26.05;25-40 m;IRL;Bottom trawler;9862384;IRL000I15755;EIWE6;WD3;TRUE;active;gfw;NA;
IRL000I15839;250006077;AMBITIOUS II;26.62;25-40 m;IRL;Pelagic trawler;9914773;IRL000I15839;EIXJ7;DA62;TRUE;active;gfw;NA;
IRL000I15848;250006113;LAUREN;64.65;60-80 m;IRL;Purse seiner;9873204;IRL000I15848;EIXN5;D95;TRUE;active;gfw;NA;
IRL000I15867;250006235;VERONICA;64.65;60-80 m;IRL;Pelagic trawler;9893553;IRL000I15867;EIYB3;D602;TRUE;active;gfw;NA;
IRL000I15887;250006525;EILEAN CROINE;31;25-40 m;IRL;Bottom trawler;9910002;IRL000I15887;EIZH5;S238;TRUE;active;gfw;NA;
IRL000I13012;250036000;SEA SPRAY;43.2;40-60 m;IRL;Pelagic trawler;9057630;IRL000I13012;EIMG;S89;TRUE;active;gfw;NA;
NLD198100895;250108460;JACKSON ELLIE;36;25-40 m;IRL;Dredger;8012073;NLD198100895;EI6631;SO74A;TRUE;active;gfw;NA;
NLD198100806;250310000;ENTERPRISE I;32.18;25-40 m;IRL;Dredger;8008321;NLD198100806;EI6035;WD137;TRUE;active;gfw;NA;
IRL000I00852;250495000;SHEANNE;61.6;60-80 m;IRL;Pelagic trawler;9280093;IRL000I00852;EIGP;SO716;TRUE;active;gfw;NA;
IRL000I01275;250513000;FATHER MCKEE;64.6;60-80 m;IRL;Pelagic trawler;9295878;IRL000I01275;EIPG;SO708;TRUE;active;gfw;NA;
DEU001340300;211359830;URSULA;35.06;25-40 m;DEU;Dredger;8137093;DEU001340300;DCRB;GRE27;FALSE;exit;gfw;NA;
FRA000639926;228106800;CORAIL;35.3;25-40 m;FRA;Bottom trawler;9178147;FRA000639926;FQAX;CC639926;FALSE;wreck;gfw;NA;
FRA000686897;312069000;ARAVIS;29.8;25-40 m;BEL;Bottom trawler;9034389;FRA000686897;OPDU;Z.99;FALSE;exported;gfw;NA;
ESP000025864;224279000;MAR DE CRETA;40.64;40-60 m;ESP;Other;9313333;ESP000025864;EAEW;3VI-5-2-22;TRUE;active;gfw;NA;
GRC000022359;237163000;ΝΑΥΤΙΛΟΣ ΙΙ;27.8;25-40 m;GRC;Bottom trawler;8694285;GRC000022359;SX7499;ΝΘ845;TRUE;active;gfw;NA;
GRC000022333;237164000;ΧΡΥΣΟΥΛΑ;27.1;25-40 m;GRC;Bottom trawler;8694235;GRC000022333;SW5459;ΝΒ753;TRUE;active;gfw;NA;
GRC000022414;237178000;ΧΑΡΑΛΑΜΠΟΣ;26.35;25-40 m;GRC;Bottom trawler;8788268;GRC000022414;SX8860;ΝΘ903;TRUE;active;gfw;NA;
GRC000026067;237335000;ΤΣΑΓΚΑΡΗΣ;27.3;25-40 m;GRC;Bottom trawler;8787484;GRC000026067;SX6816;ΝΚ281;TRUE;active;gfw;NA;
GRC000006363;237511000;ΟΔΥΣΣΕΥΣ;26.86;25-40 m;GRC;Bottom trawler;8774023;GRC000006363;SW5951;ΝΠ11231;TRUE;active;gfw;NA;
GRC000032966;237697000;ΒΑΣΙΛΕΙΟΣ;29;25-40 m;GRC;Bottom trawler;8696178;GRC000032966;SW9156;ΝΧ182;TRUE;active;gfw;NA;
GRC000041012;237805000;ΜΙΧΑΛΗΣ Β;28.9;25-40 m;GRC;Bottom trawler;8694998;GRC000041012;SX2368;ΝΧ239;TRUE;active;gfw;NA;
GRC000002398;237889000;ΙΩΑΝΝΗΣ-ΜΑΡΙΑ Τ.;26.1;25-40 m;GRC;Bottom trawler;8697110;GRC000002398;SW3156;ΝΒ677;TRUE;active;gfw;NA;
GRC000163048;240429000;ΣΤΥΛΙΑΝΟΣ-ΚΑΤΕΡΙΝΑ;31.9;25-40 m;GRC;Bottom trawler;8697249;GRC000163048;SY5291;ΝΡ49;TRUE;active;gfw;NA;
NLD199602075;244012000;DRIE GEBROEDERS;40.16;40-60 m;NLD;Dredger;9177698;NLD199602075;PDNM;YE-38;TRUE;active;gfw;NA;
NLD199501967;244355000;SPERA IN DEO;39.16;25-40 m;NLD;Dredger;9121455;NLD199501967;PFDY;BRU-68;TRUE;active;gfw;NA;
NLD199001219;244740629;ANNA CRISTINA;33.04;25-40 m;NLD;Dredger;9035151;NLD199001219;PH5780;YE-110;TRUE;active;gfw;NA;
NLD198600800;244750739;TWEE GEBROEDERS;31.05;25-40 m;NLD;Dredger;8605387;NLD198600800;PI3682;YE-24;TRUE;active;gfw;NA;
NLD190900810;244780578;DRIE GEBROEDERS;32.93;25-40 m;NLD;Dredger;8571160;NLD190900810;PF4008;YE-39;TRUE;active;gfw;NA;
NLD198901083;244786000;SOLI DEO GLORIA;38.16;25-40 m;NLD;Dredger;8925268;NLD198901083;PDMM;YE-257;TRUE;active;gfw;NA;
NLD199001183;244798000;ANNA TRIJNTJE;37.9;25-40 m;NLD;Dredger;8911982;NLD199001183;PCRQ;YE-79;TRUE;active;gfw;NA;
NLD199401899;245158000;EBEN HAEZER;38;25-40 m;NLD;Dredger;9110834;NLD199401899;PDVU;YE-57;TRUE;active;gfw;NA;
NLD198300680;245336000;LUCTOR ET EMERGO;35.93;25-40 m;NLD;Dredger;8952869;NLD198300680;PEAG;BRU-14;TRUE;active;gfw;NA;
NLD199602007;245476000;JAN PRINS;41.27;40-60 m;NLD;Dredger;9152636;NLD199602007;PEYM;YE-96;TRUE;active;gfw;NA;
NLD198901050;245527000;DEO JUVANTE;35.17;25-40 m;NLD;Dredger;8906248;NLD198901050;PEAL;YE-170;TRUE;active;gfw;NA;
NLD198800531;245567000;EENHORN;36.41;25-40 m;NLD;Dredger;8808680;NLD198800531;PDWB;ZZ-7;TRUE;active;gfw;NA;
NLD200002588;245737000;VIER GEBROEDERS;41.43;40-60 m;NLD;Dredger;9217840;NLD200002588;PCHA;TH-48;TRUE;active;gfw;NA;
NLD198900073;246437000;LEEN WILLEM;35.17;25-40 m;NLD;Dredger;8821838;NLD198900073;PCIQ;TH-24;TRUE;active;gfw;NA;
NLD191500109;246516000;WISSELVALLIGHEID;33.77;25-40 m;NLD;Dredger;8985086;NLD191500109;PCIA;BRU-50;TRUE;active;gfw;NA;
IRL000I00758;250101900;GUIDING STAR II;26.9;25-40 m;IRL;Bottom trawler;8993174;IRL000I00758;EI7283;T120;TRUE;active;gfw;NA;
NLD198800081;218094000;CHARLOTTE;45.15;40-60 m;DEU;Dredger;8807791;NLD198800081;DGEC2;GRE115;TRUE;active;gfw;NA;
HRV000003219;238882640;SIN KALI I;39.81;25-40 m;MLT;Other;9537393;HRV000003219;9HA5852;MFA7515;TRUE;active;gfw;NA;
MLT000000834;248040000;ROSNIK;35;25-40 m;MLT;Bottom trawler;8653140;MLT000000834;9HA2138;MFA6017;TRUE;active;gfw;NA;
MLT000000898;248286000;HISPANIA UNO;25.98;25-40 m;MLT;Other;8658243;MLT000000898;9H9507;MFA7400;TRUE;active;gfw;NA;
CYP000000793;249000102;AGOSTINO PADRE;27.85;25-40 m;MLT;Bottom trawler;7916947;CYP000000793;9H9651;MFA6025;TRUE;active;gfw;NA;
IRL000I11129;256000325;SALVE REGINA;27.35;25-40 m;MLT;Bottom trawler;7521560;IRL000I11129;9H8798;MFA6035;TRUE;active;gfw;NA;
SWE000006863;276761000;KALURI;33.6;25-40 m;EST;Bottom trawler;6905264;SWE000006863;ESJF;EK-0802;TRUE;active;gfw;NA;
NLD196700572;250292000;ARDENT AGAIN;26.15;25-40 m;IRL;Other;8650992;NLD196700572;EI6008;S348;FALSE;wreck;gfw;NA;
FRA000907972;250006145;ATLANTIC ROSE;25.15;25-40 m;IRL;Bottom trawler;9417610;FRA000907972;EIXR3;S71;TRUE;active;manual;NA;
FRA000907972;228259600;MIRACETI;24.99;15-25 m;FRA;Bottom trawler;9417610;FRA000907972;FMKQ;SB907972;FALSE;exported;manual;NA;
PS001;735057565;SAN ANDRES;78;60-80 m;ECU;Purse seiner;8909252;NA;HC4154;NA;TRUE;active;gfw, marine traffic and spire;NA;
PS002;735057587;UGAVI;81;> 80 m;ECU;Purse seiner;7910682;NA;HC4385;NA;TRUE;active;gfw, marine traffic and spire;NA;
ESP000012219;735057638;UGAVI DOS;77;60-80 m;ECU;Purse seiner;8206301;NA;HC4593;NA;TRUE;active;gfw, marine traffic and spire;NA;
PS004;735058003;PANAMA TUNA;115;> 80 m;ECU;Purse seiner;9175028;NA;HC4697;NA;TRUE;active;gfw, marine traffic and spire;NA;
ESP000012218;306094000;ALBACORA NUEVE;77;60-80 m;CUW;Purse seiner;7403639;NA;PJXU;NA;FALSE;discontinued;gfw, marine traffic and spire;NA;
PS006;306097000;GURIA;80;60-80 m;CUW;Purse seiner;9758351;NA;PJCP;NA;TRUE;active;gfw, marine traffic and spire;NA;
PS007;518998447;VALENTINA C (GALERNA);82;> 80 m;COK;Purse seiner;7409140;NA;E5U4427;NA;TRUE;active;gfw, marine traffic and spire;NA;
PS007;306783000;GALERNA;82;> 80 m;CUW;Purse seiner;7409140;NA;PJQD;NA;FALSE;exported;gfw, marine traffic and spire;NA;
PS008;312191000;PLAYA DE AZKORRI;87;> 80 m;BLZ;Purse seiner;9476111;NA;V3ML9;NA;FALSE;exported;gfw, marine traffic and spire;NA;
PS008;664000135;PLAYA DE AZKORRI;87;> 80 m;SYC;Purse seiner;9476111;NA;S7PJ;NA;TRUE;active;gfw, marine traffic and spire;NA;
PS009;332001000;SANT YAGO TRES;80;60-80 m;GTM;Purse seiner;8919427;NA;TGSY3;NA;TRUE;active;gfw, marine traffic and spire;NA;
PS010;332154000;SANT YAGO UNO;80;60-80 m;GTM;Purse seiner;8919439;NA;TGQU;NA;TRUE;active;gfw, marine traffic and spire;NA;
PS011;353171000;ALBACORA CARIBE;73;60-80 m;PAN;Purse seiner;8716825;NA;H9HB;NA;TRUE;active;gfw, marine traffic and spire;NA;
PS012;353490000;TXOPITUNA DOS;70;60-80 m;PAN;Purse seiner;7805966;NA;H8EE;NA;TRUE;active;gfw, marine traffic and spire;NA;
PS013;353770000;TXOPITUNA;70;60-80 m;PAN;Purse seiner;8719310;NA;3EYS;NA;TRUE;active;gfw, marine traffic and spire;NA;
PS014;356702000;GALERNA LAU;96;> 80 m;PAN;Purse seiner;9861495;NA;3FWW4;NA;FALSE;exported;gfw, marine traffic and spire;NA;
